id,name,pop,labor_force,employed,unemployed,unemployment_rate,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_avg_wkly_wage,annual_contributions
13241,Rabun,49510,7495.0,7216.0,279.0,3.7,534,5951,153491272,47198376,496,1492566
13243,Randolph,24519,2814.0,2612.0,202.0,7.2,205,2394,57876717,12890296,465,308544
13245,Richmond,668529,90074.0,84776.0,5298.0,5.9,4751,104392,3457040299,712954983,637,17397928
13247,Rockdale,252347,37863.0,35975.0,1888.0,5.0,2151,32855,1114882146,271835456,653,6182240
13249,Schley,12508,1737.0,1635.0,102.0,5.9,71,1266,34950179,11369973,531,328397
13251,Screven,48218,6671.0,6322.0,349.0,5.2,287,3779,92977116,26296683,473,794832
13253,Seminole,28710,3823.0,3609.0,214.0,5.6,225,2264,53210448,15173003,452,278412
13255,Spalding,195690,27500.0,25827.0,1673.0,6.1,1336,23572,671608159,177270669,548,4995604
13257,Stephens,82986,12832.0,12038.0,794.0,6.2,601,9328,261938871,70099704,540,1817137
13259,Stewart,17354,1897.0,1696.0,201.0,10.6,109,952,21231705,7787614,429,94294
13261,Sumter,108156,14486.0,13640.0,846.0,5.8,760,12913,337533300,79617544,503,1922627
13263,Talbot,21983,2984.0,2799.0,185.0,6.2,82,903,24627597,7809782,525,296520
13265,Taliaferro,6235,716.0,670.0,46.0,6.4,39,244,4712912,1338784,371,27953
13267,Tattnall,78787,8525.0,8067.0,458.0,5.4,358,5770,130005623,29450690,433,589417
13269,Taylor,28773,3202.0,2987.0,215.0,6.7,171,1901,52152281,12589313,527,249696
13271,Telfair,44049,4139.0,3827.0,312.0,7.5,255,3800,85110591,23183793,431,779080
13273,Terrell,34006,4619.0,4349.0,270.0,5.8,219,2466,58657172,16068003,457,366026
13275,Thomas,137838,21275.0,20319.0,956.0,4.5,1231,21761,618414574,158920961,547,3584545
13277,Tift,125777,19022.0,18174.0,848.0,4.5,1209,20782,551509005,143123394,510,3400236
13279,Toombs,84088,12419.0,11685.0,734.0,5.9,754,11006,259302554,77581769,453,2017728
13281,Towns,29120,5347.0,5154.0,193.0,3.6,332,3379,72144579,23029132,411,388987
13283,Treutlen,22815,2677.0,2510.0,167.0,6.2,113,1127,23960884,6589842,409,102413
13285,Troup,195633,29942.0,28246.0,1696.0,5.7,1530,31645,1014192066,257450769,616,7860433
13287,Turner,29656,5061.0,4788.0,273.0,5.4,207,2755,57933162,18430479,404,544561
13289,Twiggs,35287,4664.0,4413.0,251.0,5.4,106,1394,53647263,9547459,740,335529
13291,Union,56515,9816.0,9412.0,404.0,4.1,595,5653,144236088,41771710,491,868697
13293,Upson,88748,11715.0,11009.0,706.0,6.0,524,8003,208741916,50777763,502,1081529
13295,Walker,206255,32248.0,30876.0,1372.0,4.3,832,14471,394376542,105938669,524,3436078
13297,Walton,219730,35609.0,34023.0,1586.0,4.5,1596,17406,514861454,140634456,569,3123906
13299,Ware,113920,14639.0,13861.0,778.0,5.3,1057,15114,382318724,97095769,486,2263399
13301,Warren,19720,2566.0,2387.0,179.0,7.0,104,1526,39918805,11060730,503,330505
13303,Washington,69700,8211.0,7761.0,450.0,5.5,449,8044,264029394,52659709,631,794234
13305,Wayne,92294,11505.0,10852.0,653.0,5.7,551,8900,262703380,54168071,568,1335244
13307,Webster,7843,1040.0,965.0,75.0,7.2,47,464,11063672,3246980,458,44108
13309,Wheeler,23012,2409.0,2265.0,144.0,6.0,101,1058,28134131,7844451,511,143366
13311,White,72725,11516.0,11048.0,468.0,4.1,667,6064,154319300,46018153,489,916921
13313,Whitfield,291149,44582.0,42692.0,1890.0,4.2,2652,62651,2038096123,565606227,626,18546900
13315,Wilcox,30048,3260.0,3078.0,182.0,5.6,125,1356,30869483,7689658,438,104557
13317,Wilkes,34063,4543.0,4207.0,336.0,7.4,299,3485,84336754,24050419,465,559812
13319,Wilkinson,32764,4486.0,4255.0,231.0,5.1,171,3062,105046737,24351152,660,387595
13321,Worth,71286,10277.0,9757.0,520.0,5.1,343,3307,79686259,21150813,463,402829
