id,name,pop,labor_force,employed,unemployed,unemployment_rate
13153,Houston,656995,68319.0,65683.0,2636.0,3.9
13155,Irwin,50238,4307.0,4048.0,259.0,6.0
13157,Jackson,259858,26964.0,25849.0,1115.0,4.1
13159,Jasper,66350,6438.0,6129.0,309.0,4.8
13161,Jeff Davis,70000,5267.0,4910.0,357.0,6.8
13163,Jefferson,87053,7098.0,6594.0,504.0,7.1
13165,Jenkins,43146,3329.0,3034.0,295.0,8.9
13167,Johnson,49533,3729.0,3511.0,218.0,5.8
13169,Jones,140307,14054.0,13460.0,594.0,4.2
13171,Lamar,90286,7923.0,7526.0,397.0,5.0
13173,Lanier,42141,4052.0,3902.0,150.0,3.7
13175,Laurens,239606,22430.0,21304.0,1126.0,5.0
13177,Lee,143719,17684.0,17042.0,642.0,3.6
13179,Liberty,345138,24269.0,23006.0,1263.0,5.2
13181,Lincoln,43946,3838.0,3617.0,221.0,5.8
13183,Long,59900,5928.0,5710.0,218.0,3.7
13185,Lowndes,535910,53698.0,51634.0,2064.0,3.8
13187,Lumpkin,139278,13154.0,12612.0,542.0,4.1
13189,McDuffie,111469,10595.0,9927.0,668.0,6.3
13191,McIntosh,63562,5398.0,5178.0,220.0,4.1
13193,Macon,76019,5089.0,4719.0,370.0,7.3
13195,Madison,143933,15835.0,15246.0,589.0,3.7
13197,Marion,40488,3322.0,3166.0,156.0,4.7
13199,Meriwether,117057,9572.0,9012.0,560.0,5.9
13201,Miller,30908,3579.0,3422.0,157.0,4.4
13205,Mitchell,125550,10420.0,9886.0,534.0,5.1
13207,Monroe,128928,13547.0,12994.0,553.0,4.1
13209,Montgomery,48307,4597.0,4385.0,212.0,4.6
13211,Morgan,86563,9498.0,9086.0,412.0,4.3
13213,Murray,211157,21072.0,20115.0,957.0,4.5
13215,Muscogee,985104,85604.0,81150.0,4454.0,5.2
13217,Newton,419340,46421.0,43991.0,2430.0,5.2
13219,Oconee,149374,18031.0,17496.0,535.0,3.0
13221,Oglethorpe,71975,7731.0,7434.0,297.0,3.8
13223,Paulding,568028,65995.0,63316.0,2679.0,4.1
13225,Peach,136859,11537.0,10909.0,628.0,5.4
13227,Pickens,140953,15150.0,14582.0,568.0,3.7
13229,Pierce,87707,8572.0,8235.0,337.0,3.9
13231,Pike,80490,8076.0,7734.0,342.0,4.2
13233,Polk,206049,20967.0,20035.0,932.0,4.4
13235,Pulaski,56584,4649.0,4465.0,184.0,4.0
13237,Putnam,104553,10414.0,9960.0,454.0,4.4
13239,Quitman,12218,1060.0,1003.0,57.0,5.4
13241,Rabun,80317,7277.0,6852.0,425.0,5.8
13243,Randolph,39456,2745.0,2568.0,177.0,6.4
13245,Richmond,1070480,90907.0,85362.0,5545.0,6.1
13247,Rockdale,417063,40365.0,38349.0,2016.0,5.0
13249,Schley,20888,1823.0,1715.0,108.0,5.9
13251,Screven,77564,7239.0,6888.0,351.0,4.8
13253,Seminole,45504,3990.0,3773.0,217.0,5.4
13255,Spalding,318519,28269.0,26672.0,1597.0,5.6
13257,Stephens,133253,13590.0,12933.0,657.0,4.8
13259,Stewart,29144,2272.0,2129.0,143.0,6.3
13261,Sumter,173235,14796.0,13748.0,1048.0,7.1
13263,Talbot,35869,3160.0,2958.0,202.0,6.4
13265,Taliaferro,9856,848.0,781.0,67.0,7.9
13267,Tattnall,127842,9144.0,8708.0,436.0,4.8
13269,Taylor,46168,3333.0,3137.0,196.0,5.9
13271,Telfair,76525,4998.0,4612.0,386.0,7.7
13273,Terrell,53093,4430.0,4166.0,264.0,6.0
13275,Thomas,223119,22989.0,22047.0,942.0,4.1
13277,Tift,203309,19128.0,18121.0,1007.0,5.3
13279,Toombs,135868,13864.0,13209.0,655.0,4.7
13281,Towns,47495,6025.0,5803.0,222.0,3.7
13283,Treutlen,35958,2714.0,2557.0,157.0,5.8
13285,Troup,321661,30448.0,28721.0,1727.0,5.7
13287,Turner,46917,4942.0,4615.0,327.0,6.6
13289,Twiggs,55187,4668.0,4406.0,262.0,5.6
13291,Union,93786,11442.0,11029.0,413.0,3.6
13293,Upson,142359,12011.0,11244.0,767.0,6.4
13295,Walker,337109,33084.0,31617.0,1467.0,4.4
13297,Walton,373672,41084.0,39207.0,1877.0,4.6
13299,Ware,183570,15148.0,14411.0,737.0,4.9
13301,Warren,31299,2455.0,2271.0,184.0,7.5
13303,Washington,111137,8333.0,7863.0,470.0,5.6
13305,Wayne,150622,12072.0,11420.0,652.0,5.4
13307,Webster,12941,1246.0,1190.0,56.0,4.5
13309,Wheeler,37735,2965.0,2813.0,152.0,5.1
13311,White,122375,12910.0,12448.0,462.0,3.6
13313,Whitfield,479622,47042.0,44901.0,2141.0,4.6
13315,Wilcox,48284,3302.0,3109.0,193.0,5.8
13317,Wilkes,54330,4572.0,4269.0,303.0,6.6
13319,Wilkinson,51724,4584.0,4337.0,247.0,5.4
13321,Worth,114006,10184.0,9640.0,544.0,5.3
