id,name,pop,labor_force,employed,unemployed,unemployment_rate
13229,Pierce,42160,7902.0,7559.0,343.0,4.3
13231,Pike,37442,7230.0,6856.0,374.0,5.2
13233,Polk,101422,19626.0,18703.0,923.0,4.7
13235,Pulaski,26981,4284.0,4096.0,188.0,4.4
13237,Putnam,51134,9095.0,8690.0,405.0,4.5
13239,Quitman,6102,971.0,921.0,50.0,5.1
13241,Rabun,39429,7435.0,7160.0,275.0,3.7
13243,Randolph,19589,2970.0,2748.0,222.0,7.5
13245,Richmond,534477,88868.0,84014.0,4854.0,5.5
13247,Rockdale,199601,37304.0,35459.0,1845.0,4.9
13249,Schley,9910,1728.0,1631.0,97.0,5.6
13251,Screven,38453,6611.0,6247.0,364.0,5.5
13253,Seminole,23024,4045.0,3827.0,218.0,5.4
13255,Spalding,155785,27734.0,25981.0,1753.0,6.3
13257,Stephens,66343,13383.0,12591.0,792.0,5.9
13259,Stewart,13651,2050.0,1901.0,149.0,7.3
13261,Sumter,86581,14747.0,13927.0,820.0,5.6
13263,Talbot,17493,2958.0,2784.0,174.0,5.9
13265,Taliaferro,5015,762.0,704.0,58.0,7.6
13267,Tattnall,62607,8549.0,8124.0,425.0,5.0
13269,Taylor,22955,3303.0,3104.0,199.0,6.0
13271,Telfair,33875,4149.0,3795.0,354.0,8.5
13273,Terrell,27308,4649.0,4403.0,246.0,5.3
13275,Thomas,110171,21218.0,20298.0,920.0,4.3
13277,Tift,100355,19057.0,18223.0,834.0,4.4
13279,Toombs,67128,12262.0,11512.0,750.0,6.1
13281,Towns,23174,5126.0,4938.0,188.0,3.7
13283,Treutlen,18192,2653.0,2470.0,183.0,6.9
13285,Troup,155178,30064.0,28439.0,1625.0,5.4
13287,Turner,23756,4889.0,4578.0,311.0,6.4
13289,Twiggs,28285,4676.0,4429.0,247.0,5.3
13291,Union,44607,9478.0,9076.0,402.0,4.2
13293,Upson,70940,11530.0,10802.0,728.0,6.3
13295,Walker,163965,31834.0,30471.0,1363.0,4.3
13297,Walton,172674,34653.0,33168.0,1485.0,4.3
13299,Ware,91142,15222.0,14435.0,787.0,5.2
13301,Warren,15748,2519.0,2269.0,250.0,9.9
13303,Washington,55629,8316.0,7815.0,501.0,6.0
13305,Wayne,73233,11347.0,10754.0,593.0,5.2
13307,Webster,6190,1061.0,1006.0,55.0,5.2
13309,Wheeler,18417,2381.0,2234.0,147.0,6.2
13311,White,57000,11403.0,10968.0,435.0,3.8
13313,Whitfield,230805,44249.0,42400.0,1849.0,4.2
13315,Wilcox,23936,3286.0,3074.0,212.0,6.5
13317,Wilkes,27254,4700.0,4345.0,355.0,7.6
13319,Wilkinson,26289,4448.0,4204.0,244.0,5.5
13321,Worth,56919,10320.0,9812.0,508.0,4.9
