id,name,pop,labor_force,employed,unemployed,unemployment_rate
13097,Douglas,505658,62225.0,59106.0,3119.0,5.0
13099,Early,51471,5691.0,5404.0,287.0,5.0
13101,Echols,18523,2370.0,2296.0,74.0,3.1
13103,Effingham,200593,27084.0,26165.0,919.0,3.4
13105,Elbert,93259,9987.0,9343.0,644.0,6.4
13107,Emanuel,99356,10802.0,10251.0,551.0,5.1
13109,Evans,49475,4930.0,4709.0,221.0,4.5
13111,Fannin,95670,10769.0,10338.0,431.0,4.0
13113,Fayette,465911,53673.0,51536.0,2137.0,4.0
13115,Floyd,428835,49315.0,47104.0,2211.0,4.5
13117,Forsyth,578613,79777.0,77107.0,2670.0,3.3
13119,Franklin,96070,10724.0,10183.0,541.0,5.0
13121,Fulton,4084214,472127.0,448380.0,23747.0,5.0
13123,Gilmer,118300,14153.0,13641.0,512.0,3.6
13125,Glascock,11737,1216.0,1154.0,62.0,5.1
13127,Glynn,323751,39804.0,38239.0,1565.0,3.9
13129,Gordon,225912,27073.0,25891.0,1182.0,4.4
13131,Grady,107383,12265.0,11775.0,490.0,4.0
13133,Greene,68454,6953.0,6553.0,400.0,5.8
13135,Gwinnett,3274683,409907.0,392746.0,17161.0,4.2
13137,Habersham,176827,19768.0,18974.0,794.0,4.0
13139,Hall,721809,86454.0,83160.0,3294.0,3.8
13141,Hancock,47388,3442.0,3149.0,293.0,8.5
13143,Haralson,123631,12782.0,12173.0,609.0,4.8
13145,Harris,124483,15709.0,15113.0,596.0,3.8
13147,Hart,106203,10943.0,10239.0,704.0,6.4
13149,Heard,51438,4913.0,4671.0,242.0,4.9
13151,Henry,716828,92567.0,88332.0,4235.0,4.6
13153,Houston,567277,66050.0,63249.0,2801.0,4.2
13155,Irwin,44164,4723.0,4486.0,237.0,5.0
13157,Jackson,221517,26711.0,25615.0,1096.0,4.1
13159,Jasper,57335,6390.0,6085.0,305.0,4.8
13161,Jeff Davis,60824,5545.0,5149.0,396.0,7.1
13163,Jefferson,76167,7044.0,6591.0,453.0,6.4
13165,Jenkins,37797,3564.0,3369.0,195.0,5.5
13167,Johnson,42617,3781.0,3578.0,203.0,5.4
13169,Jones,121537,13869.0,13174.0,695.0,5.0
13171,Lamar,78175,7810.0,7370.0,440.0,5.6
13173,Lanier,36199,3974.0,3821.0,153.0,3.9
13175,Laurens,208686,22587.0,21404.0,1183.0,5.2
13177,Lee,124485,17251.0,16621.0,630.0,3.7
13179,Liberty,301235,23976.0,22585.0,1391.0,5.8
13181,Lincoln,38520,3805.0,3572.0,233.0,6.1
13183,Long,51651,5717.0,5491.0,226.0,4.0
13185,Lowndes,464977,52048.0,50030.0,2018.0,3.9
13187,Lumpkin,119329,12752.0,12224.0,528.0,4.1
13189,McDuffie,97477,10649.0,9986.0,663.0,6.2
13191,McIntosh,54564,5283.0,5054.0,229.0,4.3
13193,Macon,66104,5282.0,4874.0,408.0,7.7
13195,Madison,125361,15399.0,14826.0,573.0,3.7
13197,Marion,35026,3385.0,3232.0,153.0,4.5
13199,Meriwether,102477,9644.0,9025.0,619.0,6.4
13201,Miller,27085,3705.0,3571.0,134.0,3.6
13205,Mitchell,109647,10465.0,9950.0,515.0,4.9
13207,Monroe,111321,13069.0,12481.0,588.0,4.5
13209,Montgomery,42022,4508.0,4275.0,233.0,5.2
13211,Morgan,75036,9397.0,8989.0,408.0,4.3
13213,Murray,184155,21441.0,20512.0,929.0,4.3
13215,Muscogee,861754,85344.0,80659.0,4685.0,5.5
13217,Newton,355780,44063.0,41716.0,2347.0,5.3
13219,Oconee,128898,17395.0,16843.0,552.0,3.2
13221,Oglethorpe,62304,7575.0,7292.0,283.0,3.7
13223,Paulding,479395,62499.0,59899.0,2600.0,4.2
13225,Peach,118408,11513.0,10842.0,671.0,5.8
13227,Pickens,121577,14657.0,14115.0,542.0,3.7
13229,Pierce,76009,8356.0,8006.0,350.0,4.2
13231,Pike,69190,7879.0,7521.0,358.0,4.5
13233,Polk,179606,20715.0,19805.0,910.0,4.4
13235,Pulaski,48919,4630.0,4421.0,209.0,4.5
13237,Putnam,90947,10374.0,9903.0,471.0,4.5
13239,Quitman,10654,1000.0,949.0,51.0,5.1
13241,Rabun,69989,7521.0,7105.0,416.0,5.5
13243,Randolph,34494,2873.0,2688.0,185.0,6.4
13245,Richmond,936108,88769.0,83164.0,5605.0,6.3
13247,Rockdale,360901,39376.0,37383.0,1993.0,5.1
13249,Schley,18005,1864.0,1759.0,105.0,5.6
13251,Screven,67807,7190.0,6842.0,348.0,4.8
13253,Seminole,39943,4005.0,3799.0,206.0,5.1
13255,Spalding,277027,28067.0,26286.0,1781.0,6.3
13257,Stephens,116431,13379.0,12714.0,665.0,5.0
13259,Stewart,25124,1979.0,1848.0,131.0,6.6
13261,Sumter,151349,14752.0,13844.0,908.0,6.2
13263,Talbot,31173,3078.0,2885.0,193.0,6.3
13265,Taliaferro,8651,783.0,728.0,55.0,7.0
13267,Tattnall,111433,9075.0,8592.0,483.0,5.3
13269,Taylor,40296,3337.0,3127.0,210.0,6.3
13271,Telfair,65381,5041.0,4658.0,383.0,7.6
13273,Terrell,46882,4554.0,4292.0,262.0,5.8
13275,Thomas,194525,23513.0,22549.0,964.0,4.1
13277,Tift,177211,19957.0,18946.0,1011.0,5.1
13279,Toombs,118508,13478.0,12774.0,704.0,5.2
13281,Towns,41236,5930.0,5728.0,202.0,3.4
13283,Treutlen,31555,2690.0,2525.0,165.0,6.1
13285,Troup,279016,30352.0,28574.0,1778.0,5.9
13287,Turner,41237,5096.0,4803.0,293.0,5.7
13289,Twiggs,48703,4578.0,4313.0,265.0,5.8
13291,Union,81074,10744.0,10346.0,398.0,3.7
13293,Upson,124433,11794.0,11052.0,742.0,6.3
13295,Walker,292869,33701.0,32197.0,1504.0,4.5
13297,Walton,320336,39051.0,37273.0,1778.0,4.6
13299,Ware,160020,15072.0,14321.0,751.0,5.0
13301,Warren,27489,2466.0,2262.0,204.0,8.3
13303,Washington,96928,8430.0,7935.0,495.0,5.9
13305,Wayne,130910,11845.0,11170.0,675.0,5.7
13307,Webster,11195,1187.0,1134.0,53.0,4.5
13309,Wheeler,32749,3080.0,2909.0,171.0,5.6
13311,White,105424,12449.0,11981.0,468.0,3.8
13313,Whitfield,415583,46862.0,44793.0,2069.0,4.4
13315,Wilcox,42182,3284.0,3088.0,196.0,6.0
13317,Wilkes,47615,4710.0,4421.0,289.0,6.1
13319,Wilkinson,45449,4570.0,4308.0,262.0,5.7
13321,Worth,99863,10384.0,9856.0,528.0,5.1
