id,name,pop,labor_force,employed,unemployed,unemployment_rate
13001,Appling,58164,8207.0,7689.0,518.0,6.3
13003,Atkinson,25232,3585.0,3307.0,278.0,7.8
13005,Bacon,33511,4302.0,4075.0,227.0,5.3
13007,Baker,12791,1798.0,1718.0,80.0,4.4
13009,Baldwin,163798,20150.0,19186.0,964.0,4.8
13011,Banks,51877,8786.0,8472.0,314.0,3.6
13013,Barrow,169359,28718.0,27421.0,1297.0,4.5
13015,Bartow,276898,43182.0,40898.0,2284.0,5.3
13017,Ben Hill,55414,7882.0,7500.0,382.0,4.8
13019,Berrien,54651,8592.0,8275.0,317.0,3.7
13021,Bibb,501199,72537.0,68846.0,3691.0,5.1
13023,Bleckley,38421,5104.0,4801.0,303.0,5.9
13025,Brantley,51508,7330.0,6962.0,368.0,5.0
13027,Brooks,51889,8058.0,7774.0,284.0,3.5
13029,Bryan,83076,14330.0,13818.0,512.0,3.6
13031,Bulloch,212472,29027.0,27710.0,1317.0,4.5
13033,Burke,72033,9997.0,9314.0,683.0,6.8
13035,Butts,72647,8847.0,8355.0,492.0,5.6
13037,Calhoun,21945,2326.0,2189.0,137.0,5.9
13039,Camden,153018,19071.0,18213.0,858.0,4.5
13043,Candler,30796,4394.0,4190.0,204.0,4.6
13045,Carroll,321734,48730.0,46314.0,2416.0,5.0
13047,Catoosa,185524,33912.0,32717.0,1195.0,3.5
13049,Charlton,37420,4216.0,4006.0,210.0,5.0
13051,Chatham,790944,121432.0,116271.0,5161.0,4.3
13053,Chattahoochee,60262,2760.0,2512.0,248.0,9.0
13055,Chattooga,85437,10958.0,10408.0,550.0,5.0
13057,Cherokee,545987,94256.0,90610.0,3646.0,3.9
13059,Clarke,406855,57858.0,55500.0,2358.0,4.1
13061,Clay,9900,1445.0,1368.0,77.0,5.3
13063,Clayton,850438,132632.0,124857.0,7775.0,5.9
13065,Clinch,22535,2419.0,2277.0,142.0,5.9
13067,Cobb,2229020,362060.0,346157.0,15903.0,4.4
13069,Coffee,129435,17305.0,16253.0,1052.0,6.1
13071,Colquitt,137592,18211.0,17331.0,880.0,4.8
13073,Columbia,324538,55009.0,52893.0,2116.0,3.8
13075,Cook,51088,6845.0,6482.0,363.0,5.3
13077,Coweta,326902,53044.0,50865.0,2179.0,4.1
13079,Crawford,43034,6219.0,5919.0,300.0,4.8
13081,Crisp,70558,9831.0,9297.0,534.0,5.4
13083,Dade,53625,8324.0,7982.0,342.0,4.1
13085,Dawson,60678,9882.0,9491.0,391.0,4.0
13087,Decatur,88756,11637.0,10863.0,774.0,6.7
13089,De Kalb,2374914,363403.0,343516.0,19887.0,5.5
13091,Dodge,66344,8517.0,8087.0,430.0,5.0
13093,Dooly,41273,4553.0,4282.0,271.0,6.0
13095,Dougherty,313083,41136.0,38666.0,2470.0,6.0
13097,Douglas,344545,55960.0,53249.0,2711.0,4.8
13099,Early,36924,5598.0,5316.0,282.0,5.0
13101,Echols,13132,2185.0,2118.0,67.0,3.1
13103,Effingham,137346,23727.0,22832.0,895.0,3.8
13105,Elbert,66455,9937.0,9385.0,552.0,5.6
13107,Emanuel,70630,10313.0,9775.0,538.0,5.2
13109,Evans,35264,4737.0,4544.0,193.0,4.1
13111,Fannin,66959,9729.0,9243.0,486.0,5.0
13113,Fayette,325907,51088.0,49179.0,1909.0,3.7
13115,Floyd,303908,49196.0,46862.0,2334.0,4.7
13117,Forsyth,389690,70229.0,67788.0,2441.0,3.5
13119,Franklin,67730,10315.0,9791.0,524.0,5.1
13121,Fulton,2897289,448696.0,425535.0,23161.0,5.2
13123,Gilmer,82402,12787.0,12255.0,532.0,4.2
13125,Glascock,8197,1194.0,1136.0,58.0,4.9
13127,Glynn,226814,37453.0,35932.0,1521.0,4.1
13129,Gordon,157612,25516.0,24371.0,1145.0,4.5
13131,Grady,76250,11057.0,10559.0,498.0,4.5
13133,Greene,48363,6387.0,5996.0,391.0,6.1
13135,Gwinnett,2263626,381656.0,365548.0,16108.0,4.2
13137,Habersham,124584,19338.0,18604.0,734.0,3.8
13139,Hall,504000,80083.0,76884.0,3199.0,4.0
13141,Hancock,33899,3326.0,3102.0,224.0,6.7
13143,Haralson,86938,12614.0,11965.0,649.0,5.1
13145,Harris,85537,14638.0,14037.0,601.0,4.1
13147,Hart,74607,10990.0,10434.0,556.0,5.1
13149,Heard,36341,4876.0,4614.0,262.0,5.4
13151,Henry,478558,82971.0,79319.0,3652.0,4.4
13153,Houston,394301,60299.0,57888.0,2411.0,4.0
13155,Irwin,31383,4393.0,4184.0,209.0,4.8
13157,Jackson,151101,23900.0,22864.0,1036.0,4.3
13159,Jasper,39767,6043.0,5741.0,302.0,5.0
13161,Jeff Davis,42766,5363.0,4983.0,380.0,7.1
13163,Jefferson,54310,7124.0,6559.0,565.0,7.9
13165,Jenkins,26973,3290.0,3086.0,204.0,6.2
13167,Johnson,29793,3724.0,3519.0,205.0,5.5
13169,Jones,84605,13371.0,12800.0,571.0,4.3
13171,Lamar,54789,7687.0,7255.0,432.0,5.6
13173,Lanier,25187,3655.0,3523.0,132.0,3.6
13175,Laurens,147546,21900.0,20692.0,1208.0,5.5
13177,Lee,87184,15699.0,15150.0,549.0,3.5
13179,Liberty,212053,22164.0,20954.0,1210.0,5.5
13181,Lincoln,27550,3537.0,3315.0,222.0,6.3
13183,Long,35771,5235.0,5025.0,210.0,4.0
13185,Lowndes,325970,48720.0,47012.0,1708.0,3.5
13187,Lumpkin,81734,11826.0,11324.0,502.0,4.2
13189,McDuffie,69404,10490.0,9885.0,605.0,5.8
13191,McIntosh,37892,5088.0,4854.0,234.0,4.6
13193,Macon,46665,5232.0,4816.0,416.0,8.0
13195,Madison,88796,14929.0,14313.0,616.0,4.1
13197,Marion,24528,3339.0,3156.0,183.0,5.5
13199,Meriwether,72965,9679.0,9042.0,637.0,6.6
13201,Miller,19446,3436.0,3290.0,146.0,4.2
13205,Mitchell,78529,9865.0,9288.0,577.0,5.8
13207,Monroe,77818,12424.0,11895.0,529.0,4.3
13209,Montgomery,29619,4198.0,3967.0,231.0,5.5
13211,Morgan,52594,8579.0,8220.0,359.0,4.2
13213,Murray,130023,20676.0,19849.0,827.0,4.0
13215,Muscogee,610635,83704.0,79046.0,4658.0,5.6
13217,Newton,238201,39511.0,37451.0,2060.0,5.2
13219,Oconee,89685,16082.0,15591.0,491.0,3.1
13221,Oglethorpe,43638,7277.0,6981.0,296.0,4.1
13223,Paulding,319774,54933.0,52567.0,2366.0,4.3
13225,Peach,83762,11168.0,10440.0,728.0,6.5
13227,Pickens,84539,13863.0,13315.0,548.0,4.0
13229,Pierce,53214,8056.0,7707.0,349.0,4.3
13231,Pike,47672,7427.0,7064.0,363.0,4.9
13233,Polk,127307,19650.0,18686.0,964.0,4.9
13235,Pulaski,34133,4250.0,4057.0,193.0,4.5
13237,Putnam,64293,9446.0,9028.0,418.0,4.4
13239,Quitman,7589,953.0,893.0,60.0,6.3
13241,Rabun,49510,7495.0,7216.0,279.0,3.7
13243,Randolph,24519,2814.0,2612.0,202.0,7.2
13245,Richmond,668529,90074.0,84776.0,5298.0,5.9
13247,Rockdale,252347,37863.0,35975.0,1888.0,5.0
13249,Schley,12508,1737.0,1635.0,102.0,5.9
13251,Screven,48218,6671.0,6322.0,349.0,5.2
13253,Seminole,28710,3823.0,3609.0,214.0,5.6
13255,Spalding,195690,27500.0,25827.0,1673.0,6.1
13257,Stephens,82986,12832.0,12038.0,794.0,6.2
13259,Stewart,17354,1897.0,1696.0,201.0,10.6
13261,Sumter,108156,14486.0,13640.0,846.0,5.8
13263,Talbot,21983,2984.0,2799.0,185.0,6.2
13265,Taliaferro,6235,716.0,670.0,46.0,6.4
13267,Tattnall,78787,8525.0,8067.0,458.0,5.4
13269,Taylor,28773,3202.0,2987.0,215.0,6.7
13271,Telfair,44049,4139.0,3827.0,312.0,7.5
13273,Terrell,34006,4619.0,4349.0,270.0,5.8
13275,Thomas,137838,21275.0,20319.0,956.0,4.5
13277,Tift,125777,19022.0,18174.0,848.0,4.5
13279,Toombs,84088,12419.0,11685.0,734.0,5.9
13281,Towns,29120,5347.0,5154.0,193.0,3.6
13283,Treutlen,22815,2677.0,2510.0,167.0,6.2
13285,Troup,195633,29942.0,28246.0,1696.0,5.7
13287,Turner,29656,5061.0,4788.0,273.0,5.4
13289,Twiggs,35287,4664.0,4413.0,251.0,5.4
13291,Union,56515,9816.0,9412.0,404.0,4.1
13293,Upson,88748,11715.0,11009.0,706.0,6.0
13295,Walker,206255,32248.0,30876.0,1372.0,4.3
13297,Walton,219730,35609.0,34023.0,1586.0,4.5
13299,Ware,113920,14639.0,13861.0,778.0,5.3
13301,Warren,19720,2566.0,2387.0,179.0,7.0
13303,Washington,69700,8211.0,7761.0,450.0,5.5
13305,Wayne,92294,11505.0,10852.0,653.0,5.7
13307,Webster,7843,1040.0,965.0,75.0,7.2
13309,Wheeler,23012,2409.0,2265.0,144.0,6.0
13311,White,72725,11516.0,11048.0,468.0,4.1
13313,Whitfield,291149,44582.0,42692.0,1890.0,4.2
13315,Wilcox,30048,3260.0,3078.0,182.0,5.6
13317,Wilkes,34063,4543.0,4207.0,336.0,7.4
13319,Wilkinson,32764,4486.0,4255.0,231.0,5.1
13321,Worth,71286,10277.0,9757.0,520.0,5.1
