id,name,pop,labor_force,employed,unemployed,unemployment_rate,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_avg_wkly_wage,annual_contributions
13161,Jeff Davis,9502,6382.0,5647.0,735.0,11.5,271,3975,119179225,30124086,577,657373
13163,Jefferson,10403,7084.0,6150.0,934.0,13.2,376,4684,146936458,33578207,603,793549
13165,Jenkins,6077,3364.0,2903.0,461.0,13.7,136,1287,36859093,7475827,551,128574
13167,Johnson,6775,4066.0,3661.0,405.0,10.0,153,1641,45891881,11251416,538,233688
13169,Jones,18751,13881.0,12704.0,1177.0,8.5,368,3500,104817104,21828007,576,449757
13171,Lamar,12087,7968.0,7008.0,960.0,12.0,275,3641,114803819,22304379,606,655672
13173,Lanier,6990,3910.0,3545.0,365.0,9.3,133,1416,37945949,7600799,515,154540
13175,Laurens,30537,19801.0,17379.0,2422.0,12.2,1121,16872,580612090,120308850,662,3168832
13177,Lee,19561,14326.0,13232.0,1094.0,7.6,462,5283,170607216,35751549,621,974414
13179,Liberty,44261,27160.0,24746.0,2414.0,8.9,959,18185,674971723,106484636,714,2376933
13181,Lincoln,5053,3538.0,3157.0,381.0,10.8,161,1318,35981188,8599441,525,287538
13183,Long,10934,6648.0,6081.0,567.0,8.5,76,877,23704868,2262785,520,55908
13185,Lowndes,79409,52465.0,47694.0,4771.0,9.1,2883,46784,1507183692,328727808,620,7920614
13187,Lumpkin,21361,15180.0,13915.0,1265.0,8.3,539,6303,198241043,40290732,605,961190
13189,McDuffie,13714,9332.0,8157.0,1175.0,12.6,471,6631,202537856,47333772,587,1699933
13191,McIntosh,8821,6033.0,5446.0,587.0,9.7,223,1775,47153039,9550136,511,171956
13193,Macon,9876,5172.0,4486.0,686.0,13.3,236,2929,99346886,20912550,652,617374
13195,Madison,18500,13129.0,11959.0,1170.0,8.9,415,3133,90809546,20197469,557,623211
13197,Marion,5665,3612.0,3252.0,360.0,10.0,102,1458,39240129,12990208,518,222042
13199,Meriwether,13617,9031.0,7949.0,1082.0,12.0,364,4384,133633854,24021142,586,683232
13201,Miller,3659,2700.0,2480.0,220.0,8.1,187,1546,42650495,9538022,531,204353
13205,Mitchell,15167,9616.0,8764.0,852.0,8.9,472,8002,224393861,59453363,539,1040739
13207,Monroe,17890,12821.0,11717.0,1104.0,8.6,525,6468,216429938,40549474,643,801994
13209,Montgomery,5969,3901.0,3449.0,452.0,11.6,150,1448,41990361,9460800,558,319305
13211,Morgan,11342,8541.0,7772.0,769.0,9.0,509,5919,188572721,46583095,613,1393689
13213,Murray,26184,16407.0,14312.0,2095.0,12.8,475,9202,299813247,68533745,627,3264660
13215,Muscogee,135317,83626.0,75461.0,8165.0,9.8,4649,93855,3665758627,639943639,751,14686053
13217,Newton,66763,48314.0,43010.0,5304.0,11.0,1445,20451,766275959,146247393,721,4057387
13219,Oconee,21991,17071.0,15998.0,1073.0,6.3,993,8426,302014523,64184339,689,1240045
13221,Oglethorpe,9581,6895.0,6308.0,587.0,8.5,209,1736,45722498,11040876,506,261894
13223,Paulding,97993,74483.0,68308.0,6175.0,8.3,1839,19443,612792307,134974270,606,3304284
13225,Peach,19118,12549.0,11153.0,1396.0,11.1,559,8217,268727942,57961163,629,2451597
13227,Pickens,18658,13901.0,12642.0,1259.0,9.1,698,7002,237034555,56416340,651,1389793
13229,Pierce,11950,8338.0,7552.0,786.0,9.4,347,3690,107645576,26005073,561,558915
13231,Pike,11635,8423.0,7646.0,777.0,9.2,254,2429,71552001,16474692,566,469737
13233,Polk,26173,18794.0,16923.0,1871.0,10.0,617,10937,355181627,85451760,625,2299464
13235,Pulaski,7693,4380.0,3988.0,392.0,8.9,226,2779,90627713,20381372,627,389370
13237,Putnam,13098,8292.0,7339.0,953.0,11.5,458,5382,167999111,35414505,600,966965
13239,Quitman,1423,944.0,854.0,90.0,9.5,41,396,10496601,3296155,510,59050
13241,Rabun,10007,6939.0,6146.0,793.0,11.4,488,4434,122668234,32387553,532,676773
13243,Randolph,4507,2836.0,2482.0,354.0,12.5,185,1803,53199317,11127827,567,284353
13245,Richmond,137137,88457.0,79081.0,9376.0,10.6,4664,98246,4078295518,650549830,798,17163884
13247,Rockdale,57195,42143.0,37859.0,4284.0,10.2,2074,29563,1248611102,255073161,812,7638264
13249,Schley,3098,2175.0,1949.0,226.0,10.4,68,996,35079503,9502744,677,251268
13251,Screven,9234,5694.0,4910.0,784.0,13.8,267,3329,101090523,25532292,584,575324
13253,Seminole,5453,3254.0,2900.0,354.0,10.9,228,2193,68651274,17158644,602,278742
13255,Spalding,41017,28196.0,24667.0,3529.0,12.5,1260,20554,681180643,154382081,637,4623480
13257,Stephens,16496,11763.0,10532.0,1231.0,10.5,597,9114,301914956,65236142,637,1995638
13259,Stewart,4509,2319.0,2105.0,214.0,9.2,93,1153,39220017,9982000,654,170038
13261,Sumter,20823,13961.0,12305.0,1656.0,11.9,714,10682,313709516,69693216,565,1813169
13263,Talbot,4298,2921.0,2629.0,292.0,10.0,86,814,22541296,5338280,532,127097
13265,Taliaferro,1071,607.0,521.0,86.0,14.2,30,171,4325798,875712,487,14086
13267,Tattnall,17770,9816.0,9001.0,815.0,8.3,364,5758,169224493,35195085,565,706977
13269,Taylor,5421,3117.0,2701.0,416.0,13.3,150,1724,51176099,11386506,571,276782
13271,Telfair,11470,5345.0,4717.0,628.0,11.7,234,3612,91807249,27378992,489,1220834
13273,Terrell,5860,3755.0,3347.0,408.0,10.9,220,2288,68546763,16278624,576,285119
13275,Thomas,28325,18488.0,16703.0,1785.0,9.7,1423,20957,774530862,147038995,711,3527485
13277,Tift,27051,19160.0,17232.0,1928.0,10.1,1201,18338,602005713,122798138,631,2654506
13279,Toombs,16903,12518.0,11050.0,1468.0,11.7,782,11363,358386552,88017711,607,2432759
13281,Towns,6029,4440.0,3941.0,499.0,11.2,347,3432,90015020,24567690,504,464576
13283,Treutlen,4392,2905.0,2515.0,390.0,13.4,106,1071,26395827,7574476,474,145156
13285,Troup,44800,35614.0,32123.0,3491.0,9.8,1600,34885,1380694971,316467800,761,9000844
13287,Turner,5207,3460.0,3056.0,404.0,11.7,180,2043,57448151,14777719,541,532827
13289,Twiggs,5593,3174.0,2703.0,471.0,14.8,100,1171,37058329,9244385,609,294138
13291,Union,12145,9662.0,8811.0,851.0,8.8,593,6077,185582813,44339928,587,1039692
13293,Upson,17093,11994.0,10717.0,1277.0,10.6,496,6908,218638097,46199874,609,1194303
13295,Walker,44540,30928.0,28157.0,2771.0,9.0,797,12441,376440661,84081393,582,3437970
13297,Walton,55312,41147.0,37415.0,3732.0,9.1,1738,18337,634295557,149610310,665,3840132
13299,Ware,23187,15486.0,13920.0,1566.0,10.1,968,14321,449577194,90584596,604,2138650
13301,Warren,3439,2653.0,2257.0,396.0,14.9,97,1099,34362709,7128384,601,329316
13303,Washington,13924,8084.0,7250.0,834.0,10.3,415,6762,220270333,40753061,626,832722
13305,Wayne,19894,12612.0,11266.0,1346.0,10.7,599,8180,304803007,52767135,717,1319696
13307,Webster,1761,1061.0,956.0,105.0,9.9,45,536,16326556,4272554,586,122998
13309,Wheeler,5826,1958.0,1698.0,260.0,13.3,91,1383,43538721,12148012,606,238257
13311,White,17321,13572.0,12401.0,1171.0,8.6,658,6293,183177504,49238850,560,1338426
13313,Whitfield,66777,45759.0,40903.0,4856.0,10.6,2436,51747,1977973369,457605113,735,19702219
13315,Wilcox,6253,2867.0,2534.0,333.0,11.6,120,1151,42518441,6476314,710,117701
13317,Wilkes,6183,3841.0,3373.0,468.0,12.2,258,2900,82507238,18578420,547,480113
13319,Wilkinson,6012,3738.0,3309.0,429.0,11.5,170,2837,130888470,23019244,887,446242
13321,Worth,14002,9622.0,8646.0,976.0,10.1,361,3453,104203860,23498801,580,416926
