id,name,pop,labor_force,employed,unemployed,unemployment_rate
13151,Henry,143317,103493.0,94761.0,8732.0,8.4
13153,Houston,99269,67512.0,62432.0,5080.0,7.5
13155,Irwin,6005,3373.0,3015.0,358.0,10.6
13157,Jackson,39806,29624.0,27576.0,2048.0,6.9
13159,Jasper,8821,6520.0,5979.0,541.0,8.3
13161,Jeff Davis,9456,6390.0,5753.0,637.0,10.0
13163,Jefferson,10383,6846.0,5889.0,957.0,14.0
13165,Jenkins,6171,3326.0,2915.0,411.0,12.4
13167,Johnson,6706,4002.0,3609.0,393.0,9.8
13169,Jones,18636,13614.0,12628.0,986.0,7.2
13171,Lamar,11954,7829.0,6944.0,885.0,11.3
13173,Lanier,6896,3843.0,3516.0,327.0,8.5
13175,Laurens,30394,19439.0,17343.0,2096.0,10.8
13177,Lee,19739,14306.0,13323.0,983.0,6.9
13179,Liberty,42972,26222.0,23995.0,2227.0,8.5
13181,Lincoln,4983,3455.0,3107.0,348.0,10.1
13183,Long,11266,6698.0,6156.0,542.0,8.1
13185,Lowndes,77185,51139.0,47030.0,4109.0,8.0
13187,Lumpkin,21376,15151.0,14034.0,1117.0,7.4
13189,McDuffie,13543,9089.0,8058.0,1031.0,11.3
13191,McIntosh,8895,5935.0,5402.0,533.0,9.0
13193,Macon,9645,4963.0,4333.0,630.0,12.7
13195,Madison,18514,12913.0,11939.0,974.0,7.5
13197,Marion,5634,3454.0,3150.0,304.0,8.8
13199,Meriwether,13415,8824.0,7872.0,952.0,10.8
13201,Miller,3631,2659.0,2463.0,196.0,7.4
13205,Mitchell,15071,9021.0,8248.0,773.0,8.6
13207,Monroe,17993,12769.0,11750.0,1019.0,8.0
13209,Montgomery,6011,4049.0,3589.0,460.0,11.4
13211,Morgan,11225,8351.0,7679.0,672.0,8.0
13213,Murray,25978,15904.0,14111.0,1793.0,11.3
13215,Muscogee,138870,83171.0,75426.0,7745.0,9.3
13217,Newton,67196,48105.0,43432.0,4673.0,9.7
13219,Oconee,22348,17109.0,16148.0,961.0,5.6
13221,Oglethorpe,9439,6740.0,6233.0,507.0,7.5
13223,Paulding,99500,74581.0,69213.0,5368.0,7.2
13225,Peach,18444,11900.0,10629.0,1271.0,10.7
13227,Pickens,18638,13820.0,12718.0,1102.0,8.0
13229,Pierce,12030,8164.0,7469.0,695.0,8.5
13231,Pike,11653,8311.0,7604.0,707.0,8.5
13233,Polk,26096,18521.0,16871.0,1650.0,8.9
13235,Pulaski,7532,4202.0,3829.0,373.0,8.9
13237,Putnam,13090,8148.0,7308.0,840.0,10.3
13239,Quitman,1412,903.0,829.0,74.0,8.2
13241,Rabun,9885,6827.0,6151.0,676.0,9.9
13243,Randolph,4438,2792.0,2504.0,288.0,10.3
13245,Richmond,135776,86773.0,78244.0,8529.0,9.8
13247,Rockdale,57810,42206.0,38348.0,3858.0,9.1
13249,Schley,3176,2133.0,1935.0,198.0,9.3
13251,Screven,9261,5568.0,4866.0,702.0,12.6
13253,Seminole,5434,3140.0,2819.0,321.0,10.2
13255,Spalding,40635,27797.0,24604.0,3193.0,11.5
13257,Stephens,16287,11511.0,10465.0,1046.0,9.1
13259,Stewart,3876,2289.0,2089.0,200.0,8.7
13261,Sumter,20637,13426.0,11913.0,1513.0,11.3
13263,Talbot,4238,2862.0,2598.0,264.0,9.2
13265,Taliaferro,1069,590.0,520.0,70.0,11.9
13267,Tattnall,17931,9571.0,8808.0,763.0,8.0
13269,Taylor,5440,3177.0,2805.0,372.0,11.7
13271,Telfair,11723,5298.0,4695.0,603.0,11.4
13273,Terrell,5808,3667.0,3309.0,358.0,9.8
13275,Thomas,28472,17809.0,16209.0,1600.0,9.0
13277,Tift,26155,18708.0,17118.0,1590.0,8.5
13279,Toombs,16923,12802.0,11391.0,1411.0,11.0
13281,Towns,6098,4163.0,3722.0,441.0,10.6
13283,Treutlen,4335,2829.0,2482.0,347.0,12.3
13285,Troup,45143,36188.0,33071.0,3117.0,8.6
13287,Turner,4915,3339.0,3005.0,334.0,10.0
13289,Twiggs,5490,3124.0,2694.0,430.0,13.8
13291,Union,12072,9332.0,8599.0,733.0,7.9
13293,Upson,16974,11930.0,10759.0,1171.0,9.8
13295,Walker,44508,30174.0,27744.0,2430.0,8.1
13297,Walton,55829,41075.0,37885.0,3190.0,7.8
13299,Ware,23001,15108.0,13694.0,1414.0,9.4
13301,Warren,3437,2729.0,2402.0,327.0,12.0
13303,Washington,13650,7696.0,6952.0,744.0,9.7
13305,Wayne,19527,12302.0,11099.0,1203.0,9.8
13307,Webster,1714,1035.0,940.0,95.0,9.2
13309,Wheeler,5810,1896.0,1657.0,239.0,12.6
13311,White,17374,13802.0,12784.0,1018.0,7.4
13313,Whitfield,66799,44679.0,40418.0,4261.0,9.5
13315,Wilcox,6226,2818.0,2507.0,311.0,11.0
13317,Wilkes,6054,3739.0,3322.0,417.0,11.2
13319,Wilkinson,5936,3719.0,3335.0,384.0,10.3
13321,Worth,13596,9248.0,8399.0,849.0,9.2
